,transaction_id,user_id,timestamp,amount,device_type,location,is_vpn,card_type,status,is_fraud
6319,TFDDBA1,U88164,2025-03-10T03:01:14.513988Z,897.48,mobile,"Texas, USA",True,debit,approved,0
6320,T57C8EE,U96275,2025-03-09T17:56:14.513988Z,140.61,desktop,"London, UK",True,debit,declined,0
6321,T5805BD,U75689,2025-03-09T21:03:14.513988Z,967.51,desktop,"New York, USA",False,credit,approved,0
6322,TCA76C9,U27996,2025-03-12T22:55:14.513988Z,682.63,desktop,"Texas, USA",False,prepaid,approved,0
6323,TCBBDB8,U77642,2025-03-14T06:57:14.513988Z,128.32,desktop,"Texas, USA",True,credit,approved,0
6324,T0084E9,U91460,2025-03-09T23:49:14.513988Z,14.51,desktop,"Texas, USA",False,credit,declined,0
6325,TD51329,U44564,2025-03-13T19:38:14.513988Z,485.52,desktop,"New York, USA",True,debit,approved,0
6326,TE6D51B,U95872,2025-03-13T23:17:14.513988Z,496.1,desktop,"Texas, USA",True,debit,approved,0
6327,T5F7520,U46819,2025-03-14T02:18:14.531329Z,30.93,mobile,"Texas, USA",False,credit,declined,1
6328,T5AE7DC,U74520,2025-03-14T20:38:14.533364Z,943.34,mobile,"California, USA",False,prepaid,declined,0
6329,TD8BD58,U68250,2025-03-11T01:09:14.534366Z,525.55,desktop,"Texas, USA",False,credit,approved,0
6330,TA770A6,U37574,2025-03-12T16:52:14.535366Z,209.77,desktop,"Ontario, Canada",True,debit,declined,0
6331,T0FE596,U76308,2025-03-15T14:01:14.537365Z,997.28,desktop,"Texas, USA",True,debit,approved,0
6332,T550920,U47623,2025-03-12T22:01:14.538363Z,296.65,mobile,"London, UK",False,credit,declined,0
6333,TCECE99,U50764,2025-03-13T17:32:14.540370Z,780.13,mobile,"New York, USA",False,credit,approved,0
6334,T949524,U66781,2025-03-13T13:46:14.541372Z,539.07,desktop,"New York, USA",False,credit,declined,0
6335,TB529FC,U62601,2025-03-10T19:26:14.542365Z,686.8,mobile,"California, USA",True,debit,approved,0
6336,TABFCF3,U46336,2025-03-11T19:06:14.544366Z,295.79,tablet,"New York, USA",True,debit,declined,0
6337,TD9B555,U89744,2025-03-14T13:22:14.545364Z,71.21,desktop,"California, USA",True,prepaid,approved,0
6338,T416D02,U17104,2025-03-15T22:07:14.547365Z,116.28,desktop,"New York, USA",True,prepaid,declined,0
6339,TBBD367,U28484,2025-03-10T06:28:14.548079Z,866.82,mobile,"New York, USA",True,prepaid,approved,0
6340,TB31837,U92106,2025-03-16T03:34:14.548079Z,873.54,desktop,"Ontario, Canada",True,debit,declined,0
6341,T89EB1D,U69362,2025-03-15T15:58:14.548079Z,504.36,tablet,"London, UK",True,prepaid,declined,0
6342,TA3A945,U72467,2025-03-12T03:18:14.548079Z,11.86,tablet,"Texas, USA",True,prepaid,declined,0
6343,T44EAF4,U38109,2025-03-15T20:44:14.548079Z,571.77,mobile,"Texas, USA",True,prepaid,declined,0
6344,TE4CC2C,U65921,2025-03-10T00:23:14.548079Z,503.21,mobile,"London, UK",True,credit,approved,0
6345,T7E0497,U69553,2025-03-14T13:26:14.548079Z,971.07,mobile,"New York, USA",False,debit,declined,1
6346,TE883B4,U29491,2025-03-13T06:33:14.548079Z,87.93,desktop,"London, UK",True,debit,approved,0
6347,T97EE04,U15959,2025-03-11T16:01:14.548079Z,329.74,tablet,"California, USA",True,debit,declined,1
6348,T91B8DC,U39095,2025-03-16T04:19:14.548079Z,841.89,desktop,"New York, USA",True,prepaid,approved,0
6349,T2F0306,U19856,2025-03-13T06:10:14.548079Z,867.61,tablet,"New York, USA",False,prepaid,approved,1
6350,T9E294D,U51030,2025-03-15T12:00:14.563748Z,64.77,mobile,"Ontario, Canada",True,debit,approved,0
6351,T4A404E,U86948,2025-03-12T18:21:14.563748Z,147.01,tablet,"London, UK",False,prepaid,declined,0
6352,T80DD16,U58110,2025-03-10T17:51:14.563748Z,441.65,tablet,"California, USA",True,debit,declined,0
6353,TC83084,U96412,2025-03-14T13:04:14.563748Z,176.45,tablet,"London, UK",False,credit,declined,0
6354,T869683,U11742,2025-03-13T09:45:14.563748Z,426.12,mobile,"Ontario, Canada",False,debit,approved,0
6355,T819253,U17197,2025-03-11T12:19:14.563748Z,34.03,mobile,"California, USA",False,prepaid,approved,0
6356,T7CD454,U95256,2025-03-11T01:51:14.563748Z,161.67,tablet,"Ontario, Canada",False,debit,approved,0
6357,T819852,U51746,2025-03-16T00:04:14.563748Z,375.6,tablet,"New York, USA",False,prepaid,approved,0
6358,T7212B9,U45668,2025-03-12T14:09:14.563748Z,240.49,mobile,"Ontario, Canada",True,credit,approved,0
6359,TD2844B,U30760,2025-03-11T06:15:14.563748Z,373.78,desktop,"Texas, USA",True,credit,declined,0
6360,TA18D00,U46912,2025-03-14T23:55:14.563748Z,896.52,mobile,"Texas, USA",False,prepaid,approved,0
6361,TAC9F64,U81868,2025-03-13T09:42:14.563748Z,675.42,tablet,"Texas, USA",False,credit,approved,0
6362,T7DE512,U13761,2025-03-15T08:59:14.579370Z,905.37,mobile,"Texas, USA",False,credit,approved,0
6363,T69AC63,U68532,2025-03-12T16:43:14.579370Z,614.85,mobile,"California, USA",False,debit,approved,0
6364,T14FF63,U86188,2025-03-13T19:20:14.579370Z,918.19,desktop,"London, UK",True,credit,approved,0
6365,T7696A4,U41485,2025-03-14T08:23:14.579370Z,784.06,tablet,"New York, USA",True,debit,declined,0
6366,T23D768,U51847,2025-03-11T18:16:14.579370Z,742.52,desktop,"California, USA",True,credit,approved,0
6367,T97C20A,U57485,2025-03-09T23:29:14.579370Z,343.97,tablet,"Ontario, Canada",True,credit,approved,0
6368,TCCA98E,U36483,2025-03-14T10:14:14.579370Z,994.16,tablet,"London, UK",True,prepaid,approved,0
6369,T68C526,U78781,2025-03-14T19:03:14.579370Z,803.38,desktop,"California, USA",False,prepaid,declined,0
6370,T1A5670,U81172,2025-03-16T01:42:14.579370Z,886.16,mobile,"New York, USA",True,prepaid,declined,0
6371,T92134E,U15765,2025-03-15T14:25:14.579370Z,532.14,desktop,"New York, USA",True,credit,declined,0
6372,TA9B4C0,U44453,2025-03-15T21:04:14.579370Z,462.45,mobile,"Texas, USA",False,credit,approved,0
6373,T2833F8,U56598,2025-03-14T00:05:14.579370Z,214.55,desktop,"Ontario, Canada",True,debit,declined,0
6374,T770662,U87589,2025-03-15T22:32:14.594956Z,477.95,desktop,"Texas, USA",False,credit,approved,0
6375,TE97689,U12831,2025-03-11T05:33:14.594956Z,582.52,mobile,"Ontario, Canada",True,prepaid,approved,0
6376,T8FB765,U79683,2025-03-15T07:19:14.594956Z,184.98,desktop,"New York, USA",True,prepaid,approved,0
6377,TFF3CFB,U75607,2025-03-09T16:22:14.594956Z,327.63,tablet,"London, UK",True,debit,approved,0
6378,T385044,U14701,2025-03-12T19:30:14.594956Z,631.99,desktop,"New York, USA",True,debit,declined,1
6379,T78529B,U95395,2025-03-12T02:20:14.594956Z,619.14,desktop,"New York, USA",True,credit,declined,0
6380,T44FCD2,U40433,2025-03-10T15:25:14.594956Z,389.95,desktop,"Ontario, Canada",True,prepaid,declined,0
6381,TB01771,U95450,2025-03-16T09:00:14.594956Z,691.51,mobile,"New York, USA",False,debit,approved,0
6382,T1CD4BF,U23079,2025-03-10T09:57:14.594956Z,502.39,tablet,"London, UK",True,credit,declined,0
6383,TB39673,U66699,2025-03-15T09:50:14.594956Z,303.14,tablet,"California, USA",False,prepaid,approved,0
6384,T139044,U42902,2025-03-12T05:01:14.594956Z,162.86,tablet,"California, USA",True,credit,approved,0
6385,TC837A5,U26390,2025-03-16T02:19:14.594956Z,437.97,mobile,"New York, USA",False,debit,approved,0
6386,TA8B4D2,U94571,2025-03-14T12:48:14.610623Z,140.28,tablet,"Ontario, Canada",True,prepaid,approved,0
6387,T5018E6,U42213,2025-03-13T14:22:14.610623Z,666.51,tablet,"London, UK",False,credit,declined,0
6388,T8E2012,U73955,2025-03-15T09:52:14.610623Z,811.93,desktop,"New York, USA",False,credit,approved,0
6389,TB5F1CE,U54576,2025-03-15T01:47:14.610623Z,690.45,tablet,"New York, USA",False,prepaid,approved,0
6390,T27FF27,U51961,2025-03-14T20:43:14.610623Z,935.74,desktop,"Ontario, Canada",False,credit,declined,0
6391,T1DF1FB,U10500,2025-03-12T06:35:14.610623Z,646.15,mobile,"Texas, USA",True,credit,approved,0
6392,T49D985,U24431,2025-03-12T20:08:14.610623Z,195.04,mobile,"Ontario, Canada",False,credit,declined,0
6393,T38D6E7,U90258,2025-03-12T11:45:14.610623Z,704.55,tablet,"Texas, USA",True,debit,approved,1
6394,TCA7128,U41459,2025-03-11T15:04:14.610623Z,550.18,desktop,"Texas, USA",False,credit,approved,0
6395,TF9D1E0,U36054,2025-03-12T06:32:14.610623Z,15.66,mobile,"New York, USA",False,prepaid,approved,0
6396,T58C855,U28030,2025-03-13T20:19:14.610623Z,877.49,tablet,"Ontario, Canada",True,credit,declined,0
6397,TC8BC48,U94031,2025-03-14T18:52:14.626217Z,313.3,mobile,"Ontario, Canada",False,credit,approved,0
6398,TC8411C,U11912,2025-03-13T20:38:14.626217Z,596.93,tablet,"Texas, USA",False,debit,declined,0
6399,TEA9ADC,U60180,2025-03-11T18:39:14.626217Z,231.32,desktop,"California, USA",True,credit,declined,0
6400,T0CA068,U46024,2025-03-11T10:52:14.626217Z,12.73,desktop,"London, UK",True,debit,approved,0
6401,T8ACFDA,U61409,2025-03-09T17:02:14.626217Z,348.92,desktop,"California, USA",True,debit,declined,0
6402,T102D48,U10269,2025-03-15T20:02:14.626217Z,401.8,mobile,"Texas, USA",False,credit,approved,0
6403,T9D1D30,U78427,2025-03-13T09:55:14.626217Z,39.39,desktop,"New York, USA",True,credit,approved,0
6404,T41859C,U10003,2025-03-11T15:21:14.626217Z,591.17,mobile,"London, UK",False,debit,declined,0
6405,TE0ADAE,U78232,2025-03-09T20:43:14.626217Z,24.28,tablet,"Texas, USA",True,credit,declined,0
6406,TC61F22,U16906,2025-03-09T18:32:14.626217Z,802.48,mobile,"New York, USA",True,credit,declined,0
6407,TF3A701,U73889,2025-03-14T05:40:14.626217Z,788.12,tablet,"California, USA",True,prepaid,approved,0
6408,T3EA671,U45217,2025-03-13T18:54:14.626217Z,274.64,mobile,"California, USA",False,prepaid,approved,0
6409,TB2BD3F,U38405,2025-03-15T09:38:14.641847Z,58.3,tablet,"New York, USA",False,credit,approved,0
6410,T008B83,U30529,2025-03-13T02:46:14.641847Z,158.5,mobile,"London, UK",False,credit,approved,0
6411,TD83790,U53698,2025-03-09T21:52:14.641847Z,882.92,mobile,"California, USA",True,debit,approved,0
6412,T812583,U67883,2025-03-15T03:15:14.641847Z,231.38,tablet,"California, USA",False,credit,approved,0
6413,T8F9B8E,U74362,2025-03-11T15:24:14.641847Z,167.35,desktop,"New York, USA",False,prepaid,declined,0
6414,T42056F,U53066,2025-03-14T16:47:14.641847Z,389.7,tablet,"London, UK",False,credit,declined,0
6415,T0057E6,U21658,2025-03-13T08:18:14.641847Z,514.39,desktop,"Texas, USA",False,prepaid,approved,0
6416,T84944F,U67588,2025-03-10T05:11:14.641847Z,702.02,desktop,"Texas, USA",True,credit,approved,0
6417,T3334A7,U60082,2025-03-11T01:08:14.641847Z,850.44,mobile,"London, UK",False,prepaid,approved,0
6418,T6CC44C,U85082,2025-03-16T02:41:14.641847Z,200.18,desktop,"California, USA",True,credit,declined,0
6419,TC658C4,U55401,2025-03-13T09:41:14.641847Z,332.27,tablet,"Ontario, Canada",True,debit,approved,0
6420,T6B8AF5,U82017,2025-03-15T02:23:14.641847Z,821.4,desktop,"Ontario, Canada",True,credit,approved,0
6421,TFEC882,U64953,2025-03-13T17:54:14.657456Z,602.17,mobile,"London, UK",False,credit,declined,0
6422,T8EB09E,U43718,2025-03-15T05:13:14.657456Z,626.33,mobile,"Ontario, Canada",False,credit,declined,0
6423,TF491D3,U85976,2025-03-10T07:29:14.657456Z,443.73,tablet,"Ontario, Canada",False,credit,declined,0
6424,T03BDA0,U18844,2025-03-15T00:03:14.657456Z,916.44,tablet,"London, UK",True,debit,declined,0
6425,T2AE822,U92604,2025-03-09T20:32:14.657456Z,788.53,mobile,"Texas, USA",False,credit,declined,0
6426,T5DF319,U42515,2025-03-10T08:21:14.657456Z,573.73,tablet,"Texas, USA",False,credit,approved,0
6427,TA8E0BC,U14581,2025-03-11T17:40:14.657456Z,219.88,desktop,"Texas, USA",True,debit,approved,0
6428,T994F65,U56203,2025-03-10T04:20:14.657456Z,70.21,mobile,"California, USA",True,debit,declined,0
6429,T52CCC0,U17799,2025-03-14T01:50:14.657456Z,257.89,tablet,"Texas, USA",True,debit,approved,0
6430,T8B9B35,U82112,2025-03-11T21:38:14.657456Z,96.98,mobile,"California, USA",True,prepaid,approved,0
6431,TB58BE6,U93993,2025-03-14T13:16:14.657456Z,933.92,desktop,"California, USA",False,prepaid,approved,0
6432,T6C31ED,U96247,2025-03-15T15:38:14.657456Z,515.62,tablet,"Ontario, Canada",False,credit,declined,0
6433,TAF6A18,U76652,2025-03-10T14:56:14.673081Z,74.9,mobile,"New York, USA",False,credit,declined,0
6434,T6AB2B8,U52942,2025-03-12T15:01:14.673081Z,876.79,tablet,"Ontario, Canada",False,debit,declined,0
6435,TF8BF30,U80171,2025-03-15T16:06:14.673081Z,566.98,tablet,"London, UK",False,credit,declined,0
6436,T54BAA8,U60852,2025-03-14T17:05:14.673081Z,993.22,desktop,"Ontario, Canada",True,prepaid,declined,1
6437,T81B4BB,U15211,2025-03-12T11:44:14.673081Z,394.99,tablet,"New York, USA",False,prepaid,declined,0
6438,T984927,U82894,2025-03-11T11:56:14.673081Z,585.73,mobile,"California, USA",False,credit,approved,0
6439,T332A38,U38008,2025-03-15T10:02:14.673081Z,437.54,mobile,"Texas, USA",True,debit,declined,1
6440,TEF085E,U64640,2025-03-15T07:15:14.673081Z,427.27,mobile,"London, UK",False,prepaid,approved,0
6441,T08FE9B,U37909,2025-03-10T19:28:14.673081Z,487.96,mobile,"London, UK",True,debit,declined,0
6442,T6788C0,U15731,2025-03-14T09:12:14.673081Z,364.23,mobile,"California, USA",False,prepaid,approved,0
6443,T9BEC2B,U26773,2025-03-13T06:36:14.673081Z,112.98,tablet,"London, UK",False,debit,approved,0
6444,T68C4B1,U84133,2025-03-16T02:01:14.688705Z,579.34,desktop,"Texas, USA",False,prepaid,approved,0
6445,T8D3A0E,U38805,2025-03-15T15:39:14.688705Z,281.07,tablet,"Ontario, Canada",True,credit,declined,1
6446,T40AC67,U61895,2025-03-11T19:21:14.688705Z,733.8,mobile,"Texas, USA",False,credit,approved,0
6447,TD822E2,U68311,2025-03-14T07:51:14.688705Z,585.06,desktop,"Ontario, Canada",False,debit,declined,1
6448,TD36590,U39520,2025-03-11T13:02:14.688705Z,314.0,tablet,"Texas, USA",True,prepaid,approved,0
6449,TE1366F,U40297,2025-03-16T05:10:14.688705Z,428.54,mobile,"Ontario, Canada",True,credit,approved,0
6450,TCAC32C,U80105,2025-03-09T19:19:14.688705Z,574.76,mobile,"Ontario, Canada",False,debit,approved,0
6451,TFDF66C,U70348,2025-03-14T06:48:14.688705Z,319.91,desktop,"Ontario, Canada",False,credit,declined,0
6452,T3FB994,U22808,2025-03-15T19:40:14.688705Z,49.96,desktop,"Texas, USA",False,credit,approved,0
6453,T79DA06,U70794,2025-03-12T12:58:14.688705Z,792.71,mobile,"New York, USA",True,prepaid,declined,0
6454,T2C754B,U44824,2025-03-14T19:16:14.688705Z,553.6,mobile,"London, UK",True,prepaid,approved,0
6455,T7CFF3A,U56107,2025-03-12T04:34:14.688705Z,119.87,mobile,"New York, USA",False,prepaid,declined,1
6456,T2DB08D,U46552,2025-03-14T18:31:14.704848Z,399.7,tablet,"California, USA",False,prepaid,approved,0
6457,TADE5FC,U72922,2025-03-10T17:58:14.706856Z,418.26,mobile,"London, UK",True,credit,approved,0
6458,T191DBB,U56874,2025-03-14T19:26:14.707661Z,189.01,tablet,"London, UK",True,prepaid,declined,0
6459,TE04292,U22535,2025-03-10T01:34:14.707661Z,855.99,tablet,"New York, USA",False,prepaid,declined,0
6460,T1BA68F,U25121,2025-03-11T09:19:14.707661Z,638.93,desktop,"New York, USA",False,prepaid,approved,0
6461,T022E8F,U76584,2025-03-15T12:52:14.707661Z,309.44,tablet,"Texas, USA",False,debit,declined,0
6462,TEC3EDF,U15509,2025-03-13T12:50:14.714828Z,876.63,desktop,"California, USA",False,debit,approved,0
6463,T953942,U29335,2025-03-12T17:30:14.716858Z,271.31,desktop,"London, UK",True,debit,approved,0
6464,T52BEF3,U95996,2025-03-12T01:45:14.717860Z,976.04,mobile,"Texas, USA",True,prepaid,declined,0
6465,TF5D0ED,U83420,2025-03-15T03:07:14.718864Z,620.54,tablet,"California, USA",False,credit,declined,0
6466,TD248EB,U38775,2025-03-15T04:25:14.720861Z,448.6,tablet,"Ontario, Canada",True,debit,declined,0
6467,TECCB0D,U65134,2025-03-15T00:00:14.721862Z,979.13,tablet,"London, UK",True,credit,approved,0
6468,T566911,U54851,2025-03-13T10:04:14.723861Z,407.91,tablet,"New York, USA",False,debit,declined,0
6469,TBDD134,U89552,2025-03-11T11:10:14.724863Z,144.06,tablet,"California, USA",False,prepaid,declined,0
6470,T55AC71,U85177,2025-03-13T18:19:14.725858Z,369.47,mobile,"Ontario, Canada",False,prepaid,approved,0
6471,T5767ED,U65832,2025-03-15T19:01:14.727862Z,292.92,tablet,"London, UK",False,prepaid,approved,0
6472,TFED6DA,U17565,2025-03-10T15:43:14.728861Z,811.84,mobile,"Texas, USA",True,debit,approved,0
6473,TC6E613,U10633,2025-03-12T19:21:14.729862Z,439.7,mobile,"California, USA",True,prepaid,declined,0
6474,T6E9C3A,U24646,2025-03-13T22:53:14.731823Z,56.83,desktop,"Texas, USA",False,credit,declined,0
6475,T5599B5,U20461,2025-03-09T19:17:14.733863Z,693.94,tablet,"London, UK",True,prepaid,approved,0
6476,TC5E02E,U65370,2025-03-12T11:47:14.734867Z,165.37,mobile,"London, UK",True,credit,declined,0
6477,T60A39A,U89823,2025-03-13T11:53:14.735859Z,819.65,mobile,"London, UK",False,debit,approved,1
6478,T911B7F,U57099,2025-03-09T16:26:14.737862Z,876.69,mobile,"California, USA",True,prepaid,approved,1
6479,TD10FA0,U40014,2025-03-14T23:58:14.738861Z,564.26,tablet,"Ontario, Canada",True,credit,declined,0
6480,T33431B,U72531,2025-03-10T09:19:14.739867Z,179.09,mobile,"Ontario, Canada",False,prepaid,approved,0
6481,T622640,U63181,2025-03-13T00:57:14.741864Z,877.17,tablet,"London, UK",False,credit,declined,0
6482,T0936E5,U27766,2025-03-11T13:53:14.742860Z,654.66,desktop,"Texas, USA",True,credit,declined,0
6483,T30C5B0,U35254,2025-03-14T09:27:14.743863Z,895.23,desktop,"Ontario, Canada",False,prepaid,declined,0
6484,TEB9140,U45190,2025-03-11T00:46:14.745864Z,140.01,mobile,"New York, USA",False,prepaid,approved,1
6485,TACB110,U29351,2025-03-10T08:26:14.746862Z,709.33,tablet,"New York, USA",True,credit,approved,0
6486,T763331,U19343,2025-03-15T01:52:14.748830Z,422.54,tablet,"London, UK",False,prepaid,approved,0
6487,T26AD70,U42216,2025-03-11T12:59:14.748909Z,554.54,mobile,"Ontario, Canada",True,prepaid,approved,0
6488,TC0CEF0,U90835,2025-03-09T16:05:14.748909Z,487.88,mobile,"California, USA",False,credit,approved,0
6489,TC24163,U53248,2025-03-14T11:53:14.748909Z,83.77,desktop,"New York, USA",False,credit,declined,1
6490,TBCC33F,U22292,2025-03-10T11:24:14.748909Z,135.19,mobile,"New York, USA",True,debit,declined,0
6491,TAC9449,U29147,2025-03-12T02:09:14.748909Z,108.05,mobile,"London, UK",True,credit,declined,0
6492,T60F1BE,U72723,2025-03-14T08:53:14.748909Z,802.42,tablet,"London, UK",True,prepaid,approved,0
6493,T85C36F,U42656,2025-03-12T12:05:14.748909Z,804.01,desktop,"Ontario, Canada",False,prepaid,approved,0
6494,T834751,U58874,2025-03-11T02:08:14.748909Z,252.79,mobile,"Ontario, Canada",False,credit,declined,0
6495,TEC7511,U90288,2025-03-14T18:32:14.748909Z,948.01,desktop,"London, UK",False,debit,approved,0
6496,T07EDE7,U60170,2025-03-13T00:40:14.748909Z,961.77,tablet,"California, USA",True,credit,approved,0
6497,T33CCE3,U18044,2025-03-16T10:58:14.748909Z,578.67,desktop,"California, USA",False,credit,declined,0
6498,TC4EDEB,U88011,2025-03-15T05:55:14.764544Z,515.28,desktop,"Ontario, Canada",True,prepaid,approved,0
6499,T477C5D,U13619,2025-03-15T09:05:14.764544Z,398.28,tablet,"California, USA",False,debit,approved,0
6500,T6C1E23,U23775,2025-03-14T06:03:14.764544Z,226.26,desktop,"Ontario, Canada",False,debit,declined,0
6501,T25F02E,U93331,2025-03-10T15:41:14.764544Z,102.95,desktop,"New York, USA",True,credit,approved,0
6502,T96AFB2,U92647,2025-03-16T12:55:14.764544Z,538.42,tablet,"Ontario, Canada",False,credit,declined,0
6503,T778714,U35457,2025-03-16T08:53:14.764544Z,913.24,mobile,"London, UK",False,debit,declined,0
6504,T025360,U65385,2025-03-12T04:28:14.764544Z,782.5,tablet,"Texas, USA",True,debit,declined,0
6505,T9B56E3,U97179,2025-03-14T14:26:14.764544Z,382.66,tablet,"Ontario, Canada",True,credit,declined,0
6506,T807BD3,U41692,2025-03-13T22:32:14.764544Z,653.96,desktop,"California, USA",False,debit,approved,0
6507,T49265A,U47800,2025-03-14T07:35:14.764544Z,993.14,mobile,"Texas, USA",False,prepaid,approved,0
6508,T36C15F,U43899,2025-03-15T19:22:14.764544Z,99.18,mobile,"Texas, USA",True,prepaid,approved,0
6509,T8DDD8D,U53456,2025-03-15T14:20:14.764544Z,463.48,tablet,"London, UK",False,debit,declined,0
6510,T3EC629,U79824,2025-03-10T07:27:14.780201Z,477.45,mobile,"California, USA",True,debit,approved,0
6511,T86E4B0,U66394,2025-03-15T22:50:14.780201Z,604.66,desktop,"California, USA",False,prepaid,declined,0
6512,T124BA0,U77056,2025-03-09T20:48:14.780201Z,313.08,tablet,"Texas, USA",True,credit,approved,0
6513,T111520,U20314,2025-03-14T13:35:14.780201Z,149.56,desktop,"California, USA",False,credit,declined,0
6514,T1514F5,U82700,2025-03-12T18:20:14.780201Z,253.13,tablet,"New York, USA",True,prepaid,approved,0
6515,T968266,U23276,2025-03-13T14:12:14.780201Z,117.33,mobile,"Ontario, Canada",False,credit,approved,0
6516,T745761,U19545,2025-03-13T04:32:14.780201Z,850.24,desktop,"California, USA",False,debit,declined,0
6517,T807826,U87159,2025-03-12T11:31:14.780201Z,904.56,tablet,"London, UK",True,prepaid,declined,1
6518,TB1D3B7,U64339,2025-03-10T03:26:14.780201Z,398.35,desktop,"Texas, USA",False,debit,declined,0
6519,T494BAE,U13370,2025-03-13T07:50:14.780201Z,41.25,desktop,"London, UK",True,debit,declined,0
6520,T823B1A,U75071,2025-03-12T09:09:14.780201Z,527.58,mobile,"New York, USA",False,debit,approved,0
